CustomerID,Tenure Months,Multiple Lines,Contract,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason
2832-SCUCO,2,No,Month-to-month,19.9,57.4,No,40,2822,
7036-ZZKBD,31,No,Month-to-month,66.4,2019.8,No,79,3282,
0265-PSUAE,16,No,Month-to-month,100.7,1522.7,No,72,3337,
0594-UFTUL,13,No,Month-to-month,19.85,252,No,31,2928,
0129-KPTWJ,72,No,Month-to-month,94.65,6747.35,No,20,5943,
5365-LLFYV,2,No,Month-to-month,45.85,105.6,No,65,2245,
5956-YHHRX,21,Yes,Month-to-month,104.35,2271.85,No,22,4934,
1928-BXYIV,1,Yes,Month-to-month,61.15,61.15,No,28,4592,
5760-FXFVO,6,No,Month-to-month,78.95,494.95,No,35,4093,
4007-NHVHI,56,Yes,Month-to-month,96.85,5219.65,No,57,5679,
7813-ZGGAW,31,Yes,Month-to-month,96.6,2877.95,No,40,3364,
1319-YLZJG,12,No,Month-to-month,84.6,959.9,No,31,2499,
3088-LHEFH,11,Yes,Month-to-month,79,929.3,No,33,3885,
6583-KQJLK,15,No,Month-to-month,94.65,1285.05,No,70,5868,
6116-RFVHN,34,Yes,Month-to-month,100.45,3414.65,No,42,3744,
8849-AYPTR,33,No,Month-to-month,91.25,2964.05,No,57,3296,
9518-IMLHK,31,No,Month-to-month,72.45,2156.25,No,77,3175,
7594-LZNWR,34,No,Month-to-month,69.15,2275.1,No,63,4478,
4001-TSBTV,58,No,Month-to-month,91.55,5511.65,No,49,6423,
0018-NYROU,5,No,Month-to-month,68.95,351.5,No,57,5536,
7501-VTYLJ,2,No,Month-to-month,51.55,106.2,No,72,4057,
0480-BIXDE,19,No,Month-to-month,96.8,1743.05,No,66,3249,
5895-QSXOD,9,No,Month-to-month,70.05,657.5,No,63,3522,
6175-IRFIT,5,No,Month-to-month,78.75,426.35,No,66,2610,
1622-HSHSF,1,No,Month-to-month,19.55,19.55,No,58,5607,
5542-DHSXL,4,No,Month-to-month,54.7,235.05,No,37,3475,
5216-WASFJ,31,Yes,Month-to-month,84.85,2633.4,No,30,5603,
7808-DVWEP,3,No,Month-to-month,20,49.65,No,44,3985,
0366-NQSHS,2,No,Month-to-month,19.35,46.35,No,52,5863,
4948-WBBKL,36,Yes,Month-to-month,74.9,2659.45,No,23,5041,
4182-BGSIQ,10,No,Month-to-month,19.8,196.75,No,49,3196,
9972-NKTFD,28,No,Month-to-month,54.65,1517.5,No,73,3185,
3717-LNXKW,38,Yes,Month-to-month,91.7,3479.05,No,36,3676,
7814-LEEVE,1,No,Month-to-month,20.3,20.3,No,54,4215,
8631-WUXGY,46,No,Month-to-month,99.8,4391.25,No,46,2405,
6654-QGBZZ,1,No,Month-to-month,19.9,19.9,No,54,5057,
0921-OHLVP,22,Yes,Month-to-month,83.05,1799.3,No,59,5357,
8350-NYMVI,39,No phone service,Month-to-month,41.1,1597.05,No,42,3618,
1600-DILPE,12,No,Month-to-month,45,524.35,No,35,4998,
2360-RDGRO,65,Yes,Month-to-month,104.25,6812.95,No,70,5089,
0584-BJQGZ,25,Yes,Month-to-month,78.35,1837.9,No,63,4855,
5730-RIITO,43,No phone service,Month-to-month,33.45,1500.25,No,79,4757,
9058-MJLZC,24,No,Month-to-month,94.6,2283.15,No,42,3667,
8993-IZEUX,7,No,Month-to-month,69.15,488.65,No,20,4320,
6344-SFJVH,20,No phone service,Month-to-month,24.9,505.95,No,20,5942,
1355-KUSBG,7,Yes,Month-to-month,48.8,349.8,No,51,4785,
3688-FTHLT,16,Yes,Month-to-month,63.05,1067.05,No,73,3214,
0899-LIIBW,34,Yes,Month-to-month,100.85,3527.3,No,76,5891,
1384-RCUXW,16,Yes,Month-to-month,80.55,1248.9,No,24,5183,
2320-YKQBO,7,No,Month-to-month,19.3,144.95,No,57,4764,
7869-ZYDST,31,Yes,Month-to-month,59.05,1882.8,No,59,5841,
2305-MRGLV,28,No,Month-to-month,76.55,2065.4,No,71,2085,
2359-KLTEK,41,No,Month-to-month,94.9,3848,No,53,3539,
9184-GALIL,38,No,Month-to-month,20.45,781.25,No,43,5587,
3162-ZJZFU,53,No,Month-to-month,92.55,4779.45,No,27,4700,
8404-GFGCZ,4,Yes,Month-to-month,65.6,250.1,No,44,4552,
8875-AKBYH,20,Yes,Month-to-month,84.35,1745.2,No,70,4915,
1394-SUIUH,44,No,Month-to-month,85.15,3670.5,No,45,2672,
3521-MNKLV,24,No,Month-to-month,49.7,1167.8,No,48,5832,
2533-TIBIX,15,No phone service,Month-to-month,30.2,469.65,No,78,5825,
5092-STPKP,24,No,Month-to-month,56.35,1381.2,No,42,5128,
0114-PEGZZ,33,Yes,Month-to-month,107.55,3645.5,No,33,4800,
2436-QBZFP,22,No phone service,Month-to-month,39.2,849.9,No,25,3288,
3420-YJLQT,2,Yes,Month-to-month,79.55,151.75,No,24,5965,
6040-CGACY,15,No,Month-to-month,19.6,299.4,No,35,3195,
0089-IIQKO,39,Yes,Month-to-month,99.95,3767.4,No,43,4447,
7839-NUIAA,61,Yes,Month-to-month,59.8,3641.5,No,53,5381,
6075-QMNRR,52,No,Month-to-month,49.75,2535.55,No,26,6334,
8180-AKMJV,1,No,Month-to-month,44.55,44.55,No,45,5825,
4298-OYIFC,15,Yes,Month-to-month,103.45,1539.8,No,53,5640,
9842-EFSYY,4,No phone service,Month-to-month,57.2,223.75,No,26,2421,
3898-GUYTS,45,Yes,Month-to-month,97.05,4385.05,No,34,4735,
9975-SKRNR,1,No,Month-to-month,18.9,18.9,No,69,4480,
3703-KBKZP,16,Yes,Month-to-month,74.45,1261.35,No,47,5111,
3682-YEUWS,10,Yes,Month-to-month,24.4,253.9,No,54,4458,
3446-QDSZF,4,No,Month-to-month,55.5,227.35,No,66,2328,
5117-IFGPS,29,Yes,Month-to-month,84.3,2357.75,No,67,2217,
7379-FNIUJ,2,No,Month-to-month,100.2,198.5,No,23,4855,
4486-EFAEB,13,No,Month-to-month,20.4,251.65,No,54,2486,
0060-FUALY,59,Yes,Month-to-month,94.75,5597.65,No,26,5238,
6954-OOYZZ,18,No,Month-to-month,44.35,768.05,No,44,2935,
7088-FBAWU,17,No,Month-to-month,74.55,1215.8,No,22,4451,
3097-IDVPU,19,Yes,Month-to-month,50.1,910.45,No,76,5749,
2303-PJYHN,2,No,Month-to-month,19.85,52,No,80,4107,
1237-WIYYZ,18,No,Month-to-month,19.55,389.25,No,28,2386,
7852-LECYP,13,Yes,Month-to-month,93.8,1261,No,43,5870,
5236-XMZJY,42,No,Month-to-month,59.65,2536.55,No,80,3048,
2694-CIUMO,12,Yes,Month-to-month,79.55,958.25,No,62,3445,
0909-SDHNU,7,No phone service,Month-to-month,29.8,201.95,No,56,4236,
4647-XXZAM,6,No,Month-to-month,45.5,285.2,No,51,5450,
7740-KKCXF,51,No phone service,Month-to-month,30.05,1529.45,No,21,5045,
5600-PDUJF,6,No,Month-to-month,49.5,312.7,No,75,5552,
2067-QYTCF,64,Yes,Month-to-month,111.15,6953.4,No,55,5455,
7407-SUJIZ,25,No,Month-to-month,20.6,541.5,No,50,2305,
9699-UBQFS,43,Yes,Month-to-month,94.5,4156.8,No,32,4745,
9367-TCUYN,12,No,Month-to-month,20.1,223.6,No,32,5179,
1261-FWTTE,23,No phone service,Month-to-month,34.65,768.45,No,67,2307,
3528-HFRIQ,71,No phone service,Month-to-month,52.3,3765.05,No,51,5491,
0708-SJDIS,34,Yes,Month-to-month,65,2157.5,No,55,5567,
3320-VEOYC,14,Yes,Month-to-month,95.6,1273.3,No,78,3502,
7326-RIGQZ,6,No,Month-to-month,69.8,377.85,No,62,2651,
1848-LBZHY,7,No,Month-to-month,50.3,355.1,No,42,2547,
8118-TJAFG,9,No,Month-to-month,101.5,906.85,No,60,2757,
5429-LWCMV,12,Yes,Month-to-month,89.15,1057.55,No,80,4041,
7298-IZWLY,1,No,Month-to-month,19.4,19.4,No,25,2742,
3955-JBZZM,20,No,Month-to-month,78.8,1641.3,No,80,2317,
9909-IDLEK,20,Yes,Month-to-month,96.8,1826.7,No,26,3222,
9927-DSWDF,22,No,Month-to-month,104.6,2180.55,No,68,2429,
9500-LTVBP,35,Yes,Month-to-month,80.05,2835.9,No,31,3999,
7252-NTGSS,1,No,Month-to-month,45.15,45.15,No,48,4131,
8149-AIQCG,39,Yes,Month-to-month,73.15,2730.85,No,62,3271,
0899-WZRSD,56,Yes,Month-to-month,105.35,5794.45,No,31,5680,
3255-GRXMG,18,No,Month-to-month,45.65,747.2,No,75,4403,
4828-FAZPK,16,Yes,Month-to-month,79.95,1267.95,No,65,3855,
7354-OIJLX,9,Yes,Month-to-month,75.85,724.65,No,70,5212,
1376-HHBDV,30,No,Month-to-month,48.8,1536.75,No,71,4864,
6133-OZILE,18,No phone service,Month-to-month,35.2,607.3,No,32,5381,
5018-LXQQG,30,No,Month-to-month,66.3,1923.5,No,80,4631,
1746-TGTWV,1,No,Month-to-month,75.35,75.35,No,70,3514,
5995-SNNEW,23,Yes,Month-to-month,104.45,2184.85,No,37,5883,
4879-GZLFH,42,No,Month-to-month,92.15,3875.4,No,33,5697,
2507-QZPQS,15,Yes,Month-to-month,95.7,1451.1,No,23,4999,
7136-IHZJA,40,No,Month-to-month,71.35,2847.2,No,43,5807,
7074-STDCN,39,No phone service,Month-to-month,40.6,1494.5,No,58,4436,
8739-QOTTN,2,No,Month-to-month,20.35,41.85,No,74,5761,
0277-BKSQP,8,No,Month-to-month,54.4,475.1,No,62,4854,
5774-XZTQC,7,No,Month-to-month,20.45,150.75,No,75,4484,
8547-NSBBO,35,Yes,Month-to-month,96.75,3403.4,No,37,5154,
6591-QGOYB,17,Yes,Month-to-month,106.65,1672.1,No,25,2754,
8878-RYUKI,52,No,Month-to-month,59.45,3043.7,No,40,6107,
9633-DENPU,47,No,Month-to-month,58.6,2723.4,No,33,2613,
7811-JIVPF,23,No,Month-to-month,49.7,1081.25,No,47,4790,
8541-QVFKM,8,Yes,Month-to-month,73.5,632.2,No,61,5777,
5371-VYLSX,50,Yes,Month-to-month,83.4,4113.7,No,68,4977,
7621-VPNET,42,Yes,Month-to-month,85.9,3729.75,No,25,2219,
6034-YMTOB,5,No,Month-to-month,75.65,399.45,No,40,2296,
4353-HYOJD,27,No,Month-to-month,49.85,1336.15,No,75,5580,
4188-FRABG,57,Yes,Month-to-month,103.05,5925.75,No,22,5586,
4128-ETESU,47,Yes,Month-to-month,99.7,4747.2,No,67,4787,
0620-DLSLK,13,No,Month-to-month,81.9,1028.9,No,71,2054,
1156-ZFYDO,1,No,Month-to-month,19.75,19.75,No,38,3666,
3295-YVUSR,2,Yes,Month-to-month,72.6,154.3,No,47,5098,
8016-NCFVO,55,Yes,Month-to-month,116.5,6382.55,No,58,4222,
7577-SWIFR,1,No,Month-to-month,89.25,89.25,No,28,5579,
0303-WMMRN,5,No,Month-to-month,19.25,86.05,No,27,3056,
1078-TDCRN,3,No phone service,Month-to-month,30.75,82.85,No,27,4133,
3797-FKOGQ,11,Yes,Month-to-month,86.2,893.2,No,41,3157,
7622-NXQZR,28,No phone service,Month-to-month,30.1,810.85,No,31,2653,
7017-VFULY,2,No,Month-to-month,20.1,43.15,No,26,4158,
5562-YJQGT,2,No,Month-to-month,20.35,35.1,No,40,3746,
5439-WIKXB,41,No,Month-to-month,94.55,3851.45,No,45,4914,
5928-QLDHB,9,Yes,Month-to-month,76.25,684.85,No,62,2062,
9840-EFJQB,1,No,Month-to-month,74.35,74.35,No,80,4237,
0696-UKTOX,23,No,Month-to-month,54.15,1312.45,No,80,2496,
4801-KFYKL,8,No,Month-to-month,19.45,159.2,No,20,4119,
3472-OAOOR,19,No phone service,Month-to-month,34.95,610.2,No,79,3422,
6135-OZQVA,7,Yes,Month-to-month,53.65,404.35,No,51,4389,
7721-DVEKZ,1,No,Month-to-month,19.65,19.65,No,73,4639,
3566-VVORZ,12,No,Month-to-month,45.9,505.95,No,60,5790,
2480-SQIOB,4,No,Month-to-month,44.8,169.65,No,63,2114,
0128-MKWSG,26,No phone service,Month-to-month,45.8,1147,No,45,3287,
2080-CAZNM,41,Yes,Month-to-month,104.4,4133.95,No,61,4477,
1028-FFNJK,30,Yes,Month-to-month,101.5,2917.65,No,73,4828,
6907-FLBER,1,Yes,Month-to-month,54.3,54.3,No,78,3259,
3001-UNBTL,29,Yes,Month-to-month,103.95,2964.8,No,58,3733,
0734-OXWBT,3,No,Month-to-month,70.7,225.65,No,56,2584,
4282-ACRXS,38,No phone service,Month-to-month,24.85,955.75,No,33,3511,
0365-TRTPY,37,Yes,Month-to-month,91.2,3382.3,No,44,5135,
6502-KUGLL,14,No,Month-to-month,59.45,780.85,No,26,5723,
7668-XCFYV,17,Yes,Month-to-month,92.55,1614.7,No,23,3689,
5018-HEKFO,10,Yes,Month-to-month,24.5,270.15,No,78,5594,
3976-NLDEZ,1,No,Month-to-month,20.6,20.6,No,52,5370,
6854-EXGSF,8,Yes,Month-to-month,65.5,573.15,No,38,3033,
8044-BGWPI,12,No,Month-to-month,21.15,306.05,No,40,5209,
4060-LDNLU,7,Yes,Month-to-month,96.2,639.7,No,38,4329,
3589-PPVKW,9,No,Month-to-month,44.4,348.15,No,31,5457,
1755-RMCXH,2,No,Month-to-month,20.3,40.25,No,38,5113,
4299-SIMNS,9,Yes,Month-to-month,81.15,784.45,No,68,4544,
6261-LHRTG,26,No,Month-to-month,54.75,1406.9,No,23,4020,
6233-HXJMX,45,Yes,Month-to-month,89.3,4192.15,No,32,5470,
3338-CVVEH,12,Yes,Month-to-month,94.55,1173.55,No,25,5674,
2615-YVMYX,71,Yes,Month-to-month,107.5,7713.55,No,64,5775,
8486-AYEQH,31,Yes,Month-to-month,76.05,2227.8,No,63,2421,
5419-JKZNQ,30,Yes,Month-to-month,77.9,2351.45,No,49,2009,
2495-KZNFB,33,Yes,Month-to-month,90.65,2989.6,No,44,4460,
9591-YVTEB,55,No phone service,Month-to-month,44.85,2479.05,No,49,5829,
5424-RLQLC,10,No,Month-to-month,59.65,638.95,No,20,2385,
6507-DTJZV,13,No,Month-to-month,66.4,831.75,No,43,3660,
1061-PNTHC,56,Yes,Month-to-month,109.6,5953,No,67,5012,
0997-YTLNY,19,No,Month-to-month,48.8,953.65,No,74,3749,
9708-KFDBY,1,No,Month-to-month,20.55,20.55,No,28,4801,
2144-BFDSO,50,Yes,Month-to-month,108.75,5431.9,No,54,5211,
5647-FXOTP,60,Yes,Month-to-month,105.9,6401.25,No,40,5084,
9700-ISPUP,10,No,Month-to-month,65.5,616.9,No,44,3137,
9839-ETQOE,43,No phone service,Month-to-month,40.45,1912.85,No,72,3176,
6078-VESFR,13,No,Month-to-month,70.45,849.1,No,53,5225,
1941-HOSAM,1,No,Month-to-month,90.1,90.1,No,47,4142,
6171-ZTVYB,43,Yes,Month-to-month,66.25,2907.35,No,29,2168,
1935-IMVBB,56,No,Month-to-month,89.7,4952.95,No,49,5955,
8731-WBBMB,26,No,Month-to-month,81.9,2078.55,No,55,3350,
9441-QHEVC,1,No,Month-to-month,19.1,19.1,No,30,2091,
6705-LNMDD,20,No,Month-to-month,50,1003.05,No,46,5741,
3370-GQEAL,30,Yes,Month-to-month,85.45,2509.95,No,21,3409,
6559-PDZLR,26,No,Month-to-month,98.65,2537,No,62,4191,
8992-OBVDG,21,No,Month-to-month,61.65,1393.6,No,63,2926,
4273-MBHYA,1,No,Month-to-month,89.35,89.35,No,38,2432,
4724-WXVWF,48,Yes,Month-to-month,95.4,4445.3,No,33,4334,
6082-GLJIX,18,No,Month-to-month,19.25,331.35,No,22,4769,
9860-LISIZ,34,No,Month-to-month,20.35,673.2,No,68,2864,
0112-QAWRZ,16,Yes,Month-to-month,90.8,1442.2,No,66,5560,
2786-GCDPI,50,Yes,Month-to-month,104.95,5222.35,No,39,5570,
8313-KTIHG,4,No,Month-to-month,61.3,249.4,No,58,5281,
3137-LUPIX,4,Yes,Month-to-month,64.4,253,No,61,3334,
6143-JQKEA,10,No,Month-to-month,45.8,436.2,No,80,5586,
8676-OOQEJ,4,No phone service,Month-to-month,30.5,118.4,No,29,3030,
9701-CDXHR,51,No,Month-to-month,69.15,3649.6,No,55,5187,
5118-MUEYH,48,Yes,Month-to-month,105.1,5083.55,No,42,3109,
3936-QQFLL,2,No,Month-to-month,19.75,39.3,No,67,4064,
4067-HLYQI,33,No,Month-to-month,70.4,2406.1,No,29,4860,
0292-WEGCH,54,Yes,Month-to-month,86.2,4524.05,No,45,6275,
6833-JMZYP,15,No,Month-to-month,94,1505.45,No,77,4521,
1310-QRITU,18,Yes,Month-to-month,50.3,913.3,No,65,5877,
8490-BXHEO,18,Yes,Month-to-month,80.55,1411.65,No,27,5137,
4998-IKFSE,30,Yes,Month-to-month,100.45,3096.9,No,32,3936,
2455-USLMV,31,Yes,Month-to-month,84.75,2613.4,No,35,3727,
9921-EZKBY,33,Yes,Month-to-month,95.3,3275.15,No,38,3087,
7246-ZGQDF,1,No,Month-to-month,54.5,54.5,No,54,4359,
4456-RHSNB,19,No,Month-to-month,49.6,962.9,No,27,5735,
7109-MFBYV,26,No,Month-to-month,45.45,1233.15,No,68,5451,
1833-TCXKK,45,Yes,Month-to-month,107.75,4882.8,No,27,3301,
8660-BUETV,3,No,Month-to-month,44.75,148.05,No,20,3422,
9970-QBCDA,6,No,Month-to-month,19.7,129.55,No,74,5387,
9496-IVVRP,11,No,Month-to-month,51,581.7,No,49,5777,
2657-VPXTA,10,No,Month-to-month,88.85,929.45,No,54,4531,
6538-POCHL,33,No,Month-to-month,79,2576.8,No,21,4396,
3002-WQZWT,29,Yes,Month-to-month,74.2,1993.25,No,55,3982,
4277-UDIEF,24,Yes,Month-to-month,81,1923.85,No,50,3019,
1208-NBVFH,20,No,Month-to-month,49.6,939.8,No,68,3235,
4912-PIGUY,1,Yes,Month-to-month,84.6,84.6,No,46,2196,
8990-ZXLSU,9,No,Month-to-month,69.05,651.5,No,50,5121,
2275-RBYQS,1,No,Month-to-month,45.4,45.4,No,50,4916,
7794-JASDG,1,No,Month-to-month,50.75,50.75,No,80,2250,
0804-XBFBV,11,No phone service,Month-to-month,25.2,321.05,No,57,5916,
2676-OXPPQ,6,No,Month-to-month,55.7,335.65,No,45,2482,
3703-TTEPD,21,No,Month-to-month,65.35,1424.4,No,45,2887,
4987-GQWPO,17,No phone service,Month-to-month,25.1,382.8,No,33,4580,
8048-DSDFQ,1,No,Month-to-month,20.2,20.2,No,42,4496,
6693-FRIRW,18,No,Month-to-month,101.3,1794.65,No,80,5948,
3173-NVMPX,9,Yes,Month-to-month,55.3,501.2,No,80,4291,
0623-GDISB,1,No,Month-to-month,48.45,48.45,No,27,5838,
2043-WVTQJ,1,No,Month-to-month,55.7,55.7,No,36,5664,
3863-QSTYI,59,No,Month-to-month,64.65,3735.45,No,38,5687,
5044-LRQAQ,7,No,Month-to-month,69.2,477.55,No,73,2551,
5919-VCZYM,2,No,Month-to-month,20.05,42.7,No,58,4394,
9279-CJEOJ,21,Yes,Month-to-month,95.4,2025.1,No,47,5691,
7964-VEXDG,21,Yes,Month-to-month,80.35,1747.2,No,62,4579,
6646-JPPHA,14,No,Month-to-month,78.85,1043.8,No,44,5327,
7658-UYUQS,21,No,Month-to-month,86.55,1857.25,No,67,5318,
7880-XSOJX,4,No phone service,Month-to-month,42.4,146.4,No,74,4282,
8457-XIGKN,20,No,Month-to-month,19.6,356.15,No,27,5909,
6918-UMQCG,5,No,Month-to-month,80.2,384.25,No,46,3391,
6339-DKLMK,13,No phone service,Month-to-month,31.65,389.95,No,49,4959,
1346-PJWTK,61,No,Month-to-month,94.15,5731.85,No,70,4806,
5088-QZLRL,1,No,Month-to-month,20.65,20.65,No,56,2729,
8023-QHAIO,56,Yes,Month-to-month,76.85,4275.75,No,66,6035,
4397-FRLTA,4,No,Month-to-month,20.15,84.5,No,75,5535,
2270-CHBFN,44,Yes,Month-to-month,95.1,4060.55,No,20,2221,
5982-FPVQN,37,Yes,Month-to-month,95.15,3532.85,No,22,3407,
5546-BYZSM,41,No,Month-to-month,20.45,775.6,No,80,2839,
0487-VVUVK,25,No,Month-to-month,19.15,477.6,No,57,3829,
0027-KWYKW,23,Yes,Month-to-month,83.75,1849.95,No,78,3585,
2308-STERM,2,No,Month-to-month,19.4,61.05,No,63,5816,
9432-VOFYX,17,No,Month-to-month,70.8,1207,No,56,5420,
8049-WJCLQ,10,No,Month-to-month,60.2,563.5,No,52,5318,
6847-KJLTS,58,Yes,Month-to-month,100.4,5749.8,No,64,4005,
9555-SAHUZ,38,No,Month-to-month,54.5,2076.05,No,23,5499,
0816-TSPHQ,2,No,Month-to-month,20.75,44.2,No,79,3976,
9932-WBWIK,11,No,Month-to-month,20.35,215.25,No,46,5597,
9115-YQHGA,40,No,Month-to-month,51.1,2092.9,No,67,3355,
4462-CYWMH,62,Yes,Month-to-month,89.8,5629.55,No,67,4981,
8963-MQVYN,22,No,Month-to-month,20.55,469.85,No,44,3169,
2458-EOMRE,11,No,Month-to-month,64.05,733.95,No,24,4171,
9334-GWGOW,7,Yes,Month-to-month,74.85,485.25,No,44,2259,
6542-LWGXJ,3,No phone service,Month-to-month,25,78.25,No,70,2730,
1222-LRYKO,6,Yes,Month-to-month,26.35,184.05,No,22,2189,
2087-QAREY,22,No,Month-to-month,54.7,1178.75,No,53,5722,
6490-FGZAT,6,No,Month-to-month,20.65,109.3,No,79,3266,
7502-BNYGS,46,No,Month-to-month,69.1,3168,No,53,2333,
6147-CBCRA,33,No,Month-to-month,20.05,669.45,No,22,5759,
9752-ZNQUT,1,No,Month-to-month,48.6,48.6,No,24,3704,
7312-XSBAT,1,No,Month-to-month,49.75,49.75,No,79,2908,
3096-GKWEB,18,Yes,Month-to-month,94.75,1691.9,No,40,4477,
2371-JQHZZ,24,Yes,Month-to-month,93,2248.05,No,29,5886,
4396-KLSEH,4,No,Month-to-month,19.85,63,No,71,5918,
2824-MYYBN,37,Yes,Month-to-month,95.25,3314.15,No,29,2969,
6345-HOVES,34,No phone service,Month-to-month,25.05,852.7,No,29,3800,
6469-QJKZW,4,No,Month-to-month,20.15,91.4,No,26,2198,
0147-ESWWR,39,Yes,Month-to-month,101.25,3949.15,No,77,3172,
4983-CCWMC,3,No,Month-to-month,69.6,207.4,No,39,5487,
9103-CXVOK,1,No,Month-to-month,19.75,19.75,No,27,3068,
3841-CONLJ,1,No phone service,Month-to-month,35,35,No,54,4099,
5399-ZIMKF,5,No,Month-to-month,74.65,383.65,No,34,3319,
3948-FVVRP,9,No,Month-to-month,54.8,452.8,No,73,2848,
6719-OXYBR,15,No,Month-to-month,85.3,1219.85,No,51,5559,
3312-ZWLGF,29,Yes,Month-to-month,79.3,2414.55,No,21,3172,
6476-YHMGA,15,No,Month-to-month,76.5,1155.6,No,76,3851,
0168-XZKBB,19,Yes,Month-to-month,86.85,1564.4,No,64,5072,
3785-NRHYR,1,No,Month-to-month,19.65,19.65,No,31,3192,
4537-DKTAL,2,No,Month-to-month,45.55,84.4,No,70,4372,
7072-MBHEV,11,Yes,Month-to-month,78.1,864.85,No,50,2333,
8204-TIFGJ,23,No,Month-to-month,20.3,470.6,No,43,3630,
8903-XEBGX,2,No,Month-to-month,55.3,108.65,No,67,4594,
7824-PANSQ,58,Yes,Month-to-month,80.65,4807.35,No,33,6043,
4072-IPYLT,36,No,Month-to-month,51.05,1815,No,56,2161,
4936-YPJNK,10,No,Month-to-month,19.9,199.45,No,65,5811,
1580-BMCMR,19,No,Month-to-month,87.3,1637.3,No,70,4447,
8749-CLJXC,1,No,Month-to-month,20.05,20.05,No,79,2067,
7989-VCQOH,18,No,Month-to-month,83.25,1611.15,No,43,2065,
4686-UXDML,21,Yes,Month-to-month,99.85,1992.55,No,74,2113,
7636-XUHWW,2,No,Month-to-month,19.9,33.7,No,58,5824,
1431-CYWMH,22,No,Month-to-month,19.05,454.05,No,30,4312,
5937-EORGB,15,Yes,Month-to-month,96.5,1392.25,No,61,2394,
5539-HIVAK,28,Yes,Month-to-month,25.7,734.6,No,80,3136,
4583-PARNH,16,No,Month-to-month,91.55,1540.05,No,46,4045,
1421-HCERK,30,Yes,Month-to-month,105.7,3181.8,No,54,2455,
9633-XQABV,3,No,Month-to-month,70.25,229.7,No,46,2156,
1539-LNKHM,12,No,Month-to-month,20.4,266.6,No,60,4497,
0289-IVARM,35,No,Month-to-month,60.55,1982.6,No,34,3463,
9761-XUJWD,5,No,Month-to-month,65.6,339.9,No,65,5636,
3090-QFUVD,1,No,Month-to-month,20.3,20.3,No,31,2507,
1818-ESQMW,27,No,Month-to-month,89.2,2383.6,No,54,4384,
7401-RUBNK,18,No,Month-to-month,74.8,1438.05,No,39,4809,
4815-GBTCD,4,No phone service,Month-to-month,25.15,99.95,No,31,3891,
0980-PVMRC,40,No phone service,Month-to-month,50.85,2036.55,No,35,2819,
7233-DRTRF,63,Yes,Month-to-month,102.4,6444.05,No,43,5096,
3873-NFTGI,14,Yes,Month-to-month,55.5,767.55,No,68,3520,
7048-GXDAY,39,Yes,Month-to-month,106.4,4040.65,No,66,4111,
1169-WCVAK,19,Yes,Month-to-month,88.8,1672.35,No,63,4600,
7129-CAKJW,17,Yes,Month-to-month,80.05,1345.65,No,27,3443,
8695-ARGXZ,34,Yes,Month-to-month,75.55,2425.4,No,22,5381,
3570-YUEKJ,42,No,Month-to-month,49.55,2077.95,No,43,3637,
1697-NVVGY,19,No,Month-to-month,66.4,1286.05,No,22,4533,
8132-YPVBX,6,No,Month-to-month,85.95,514.6,No,80,3291,
0787-LHDYT,16,No,Month-to-month,20.6,330.25,No,64,5667,
0374-IOEGQ,3,No,Month-to-month,44.6,122.7,No,74,3122,
9112-WSNPU,35,No,Month-to-month,70.55,2419,No,45,5873,
9867-NNXLC,22,No,Month-to-month,20.05,470.2,No,44,5555,
3161-GETRM,34,Yes,Month-to-month,90.05,3097,No,59,4648,
4976-LNFVV,19,No phone service,Month-to-month,34.3,577.15,No,20,4615,
5055-MGMGF,65,Yes,Month-to-month,105.05,6914.95,No,53,5313,
2969-QWUBZ,2,No phone service,Month-to-month,51.4,96.8,No,58,2580,
9822-BIIGN,53,Yes,Month-to-month,71.85,3827.9,No,52,4903,
2077-MPJQO,7,Yes,Month-to-month,75.4,533.05,No,41,3533,
2971-SGAFL,13,Yes,Month-to-month,78.75,995.35,No,79,5631,
2905-KFQUV,2,No,Month-to-month,70.4,154.8,No,39,5748,
3370-HXOPH,3,Yes,Month-to-month,76.1,257.6,No,25,2650,
7876-BEUTG,15,Yes,Month-to-month,48.8,720.1,No,57,2577,
2338-BQEZT,55,No,Month-to-month,50.55,2832.75,No,44,6250,
9873-MNDKV,11,No,Month-to-month,44.65,472.25,No,64,4492,
9584-EXCDZ,17,No,Month-to-month,70.5,1165.6,No,53,3650,
2621-UDNLU,3,No,Month-to-month,20.85,72,No,56,5867,
7526-IVLYU,3,No,Month-to-month,19.65,68.35,No,55,4852,
9214-EKVXR,1,No,Month-to-month,44,44,No,75,4138,
2122-YWVYA,18,No,Month-to-month,75.4,1380.4,No,53,4792,
6131-JLWZM,13,No,Month-to-month,20.3,275.4,No,45,5332,
4316-XCSLJ,17,No,Month-to-month,50.3,846.8,No,33,3202,
9693-XMUOB,59,No phone service,Month-to-month,50.25,2997.45,No,27,5546,
2709-UQGNP,10,No,Month-to-month,51.65,524.5,No,45,4292,
8033-ATFAS,39,No,Month-to-month,59.85,2341.5,No,47,3900,
9943-VSZUV,67,Yes,Month-to-month,75.7,5060.85,No,30,5823,
7054-ENNGU,9,No,Month-to-month,50.85,466.6,No,26,4623,
1628-BIZYP,1,No,Month-to-month,85,85,No,46,5754,
0082-LDZUE,1,No,Month-to-month,44.3,44.3,No,57,4427,
